Sample,Similarity1_Score,Similarity2_Score,Similarity_Score
698,0.379754003,0.816832515,0.598293259
699,0.389006129,0.828318724,0.608662426
700,0.456404169,0.692036675,0.574220422
701,0.650484831,0.838920399,0.744702615
702,0.627085374,0.93081987,0.778952622
703,0.568339436,0.802642919,0.685491178
704,0.734293039,0.593297867,0.663795453
705,0.3341428,0.817877017,0.576009909
706,0.491733169,0.840154625,0.665943897
707,0.610265945,0.804306964,0.707286454
708,0.301409666,0.762971117,0.532190392
709,0.316853097,0.65180283,0.484327964
710,0.410218046,0.79859698,0.604407513
711,0.551970545,0.621478699,0.586724622
712,0.738706057,0.661156225,0.699931141
713,0.556710876,0.81103118,0.683871028
714,0.481400844,0.711595035,0.596497939
715,0.355546844,0.437262271,0.396404557
716,0.479611853,0.810765064,0.645188458
717,0.616907527,0.61420554,0.615556534
718,0.314933824,0.744642429,0.529788126
719,0.335675947,0.816865534,0.576270741
720,0.515539913,0.823769164,0.669654538
721,0.408770789,0.724378179,0.566574484
722,0.463603798,0.68081124,0.572207519
723,0.490787341,0.888309263,0.689548302
724,0.515658496,0.789512892,0.652585694
725,0.214629177,0.879229349,0.546929263
726,0.302502383,0.875438698,0.58897054
727,0.413387942,0.793503303,0.603445622
728,0.290583427,0.711283411,0.500933419
729,0.49036914,0.716590998,0.603480069
730,0.484447261,0.720537945,0.602492603
731,0.181740559,0.794082824,0.487911692
732,0.501079575,0.863708172,0.682393874
733,0.239058693,0.830429355,0.534744024
734,0.266313163,0.636920125,0.451616644
735,0.43169441,0.729201593,0.580448001
736,0.418425592,0.429376955,0.423901273
737,0.221211527,0.781818971,0.501515249
738,0.119099897,0.773253323,0.44617661
739,0.324103475,0.624899857,0.474501666
740,0.581710259,0.880422309,0.731066284
741,0.42230617,0.536890606,0.479598388
742,0.520892668,0.575792939,0.548342803
743,0.178294057,0.59431572,0.386304888
744,0.581013926,0.746589459,0.663801692
745,0.458404909,0.592075212,0.525240061
746,0.630090427,0.911088595,0.770589511
747,0.603938094,0.607835895,0.605886994
748,0.58275519,0.764780202,0.673767696
749,0.418146129,0.858165484,0.638155806
750,0.220865047,0.687881443,0.454373245
751,0.35475084,0.67877603,0.516763435
752,0.519274973,0.719743322,0.619509148
753,0.502279804,0.767139171,0.634709488
754,0.229370995,0.83177954,0.530575267
755,0.287117844,0.557976193,0.422547019
756,0.635327891,0.883366811,0.759347351
757,0.816187221,0.924787693,0.870487457
758,0.293753068,0.596611991,0.445182529
759,0.706295653,0.86900102,0.787648336
760,0.761162085,0.862170644,0.811666364
761,0.435766614,0.755853318,0.595809966
762,0.508873189,0.804787896,0.656830543
763,0.415719815,0.810451528,0.613085671
764,0.242704674,0.830170805,0.53643774
765,0.296199531,0.600245585,0.448222558
766,0.189680476,0.851820612,0.520750544
767,0.435317026,0.662371163,0.548844094
768,0.587002801,0.802688268,0.694845535
769,0.348457179,0.549115794,0.448786486
770,0.163067534,0.699978539,0.431523036
771,0.417561356,0.870184899,0.643873128
772,0.458605048,0.731603551,0.595104299
773,0.402781926,0.805756259,0.604269093
774,0.578803409,0.742568443,0.660685926
775,0.506641535,0.726153482,0.616397508
776,0.408668585,0.678082316,0.543375451
777,0.739960117,0.481567332,0.610763725
778,0.621718489,0.697358961,0.659538725
779,0.361422735,0.679261891,0.520342313
780,0.45643838,0.64882999,0.552634185
781,0.530229785,0.732642562,0.631436173
782,0.489569441,0.670625825,0.580097633
783,0.279595183,0.912044952,0.595820068
784,0.485013325,0.721219831,0.603116578
785,0.416642821,0.77663617,0.596639496
786,0.440897735,0.777164672,0.609031204
787,0.678817834,0.671270162,0.675043998
788,0.374549941,0.917013559,0.64578175
789,0.564547915,0.726468919,0.645508417
790,0.385262351,0.850738009,0.61800018
791,0.514683193,0.848589654,0.681636423
792,0.614949941,0.890775829,0.752862885
793,0.569322069,0.671610906,0.620466488
794,0.426232946,0.857150362,0.641691654
795,0.677016181,0.653459904,0.665238042
796,0.400155588,0.697455145,0.548805367
797,0.293289981,0.697169353,0.495229667
798,0.443842436,0.678983202,0.561412819
799,0.378876068,0.575355809,0.477115938
800,0.321906209,0.869244453,0.595575331
801,0.157770208,0.498006212,0.32788821
802,0.434444529,0.744189825,0.589317177
803,0.618035224,0.789344565,0.703689894
804,0.361242142,0.83604991,0.598646026
805,0.415595036,0.764283585,0.589939311
806,0.314510593,0.89441609,0.604463341
807,0.366984432,0.663753869,0.51536915
808,0.278614494,0.772118536,0.525366515
809,0.475430196,0.788707473,0.632068835
810,0.483464651,0.500666825,0.492065738
811,0.894561487,0.785669402,0.840115445
812,0.596326445,0.839777288,0.718051866
813,0.724352257,0.663323121,0.693837689
814,0.533778246,0.73968291,0.636730578
815,0.232542128,0.762706956,0.497624542
816,0.482366225,0.923312835,0.70283953
817,0.675714054,0.791848923,0.733781488
818,0.315508249,0.893466545,0.604487397
819,0.612546187,0.731582541,0.672064364
820,0.485615843,0.851104319,0.668360081
821,0.416008789,0.483978273,0.449993531
822,0.128424999,0.835153938,0.481789468
823,0.230635227,0.725731876,0.478183551
824,0.277151281,0.632956094,0.455053688
825,0.443847935,0.7080316,0.575939767
826,0.768521607,0.691852054,0.730186831
827,0.486945282,0.770266374,0.628605828
828,0.430230807,0.841765777,0.635998292
829,0.507091577,0.629143299,0.568117438
830,0.468771569,0.754756251,0.61176391
831,0.503051843,0.770068741,0.636560292
832,0.376437834,0.861879013,0.619158424
833,0.516959838,0.62860984,0.572784839
834,0.617451869,0.805584973,0.711518421
835,0.306344094,0.849600637,0.577972365
836,0.218265537,0.770044997,0.494155267
837,0.631108101,0.671972067,0.651540084
838,0.906454786,0.590367135,0.748410961
839,0.544467296,0.775309125,0.65988821
840,0.607202186,0.902454974,0.75482858
841,0.362260009,0.751792719,0.557026364
842,0.473318363,0.650943586,0.562130974
843,0.43627733,0.82753492,0.631906125
844,0.416873471,0.772625935,0.594749703
845,0.657327293,0.783720217,0.720523755
846,0.825719685,0.692799293,0.759259489
847,0.390903398,0.899806938,0.645355168
848,0.65118109,0.604950712,0.628065901
849,0.420876603,0.723448961,0.572162782
850,0.598823011,0.574721008,0.586772009
851,0.206097774,0.83434717,0.520222472
852,0.607261812,0.914676725,0.760969268
853,0.355919031,0.753274571,0.554596801
854,0.417911652,0.801008331,0.609459992
855,0.397398129,0.8620329,0.629715514
856,0.487977759,0.869808586,0.678893173
857,0.739214145,0.861227166,0.800220656
858,0.492543369,0.801774226,0.647158797
859,0.407413572,0.87006682,0.638740196
860,0.480355698,0.672008265,0.576181981
861,0.146467772,0.917899095,0.532183433
862,0.4434399,0.835759577,0.639599738
863,0.649806199,0.632675873,0.641241036
864,0.20583029,0.728409575,0.467119932
865,0.33744462,0.812026872,0.574735746
866,0.475309059,0.37169154,0.4235003
867,0.503323317,0.863000329,0.683161823
868,0.720586233,0.657012513,0.688799373
869,0.43681088,0.49576374,0.46628731
870,0.496648848,0.882945336,0.689797092
871,0.480880685,0.769323376,0.625102031
872,0.405936015,0.79263037,0.599283193
873,0.656843536,0.915433642,0.786138589
874,0.774932692,0.44102769,0.607980191
875,0.497814767,0.809121907,0.653468337
876,0.511214155,0.89873176,0.704972958
877,0.460649077,0.750390128,0.605519603
878,0.558817845,0.692714487,0.625766166
879,0.577090695,0.943187317,0.760139006
880,0.463816367,0.857975827,0.660896097
881,0.482884648,0.680536473,0.58171056
882,0.476430294,0.842443011,0.659436653
883,0.287293121,0.795759011,0.541526066
884,0.317398769,0.838424207,0.577911488
885,0.444580017,0.820925433,0.632752725
886,0.397610204,0.861135836,0.62937302
887,0.561935217,0.718901501,0.640418359
888,0.659262809,0.902981939,0.781122374
889,0.59180953,0.683958701,0.637884115
890,0.642752505,0.681346117,0.662049311
891,0.400514347,0.568633566,0.484573956
892,0.366604492,0.779859972,0.573232232
893,0.499374361,0.709493068,0.604433714
894,0.403705643,0.787039326,0.595372484
895,0.612090963,0.692324975,0.652207969
896,0.558398188,0.75743157,0.657914879
897,0.620978115,0.688381752,0.654679934
898,0.415774806,0.766422355,0.59109858
899,0.467049355,0.63038219,0.548715772
900,0.265876594,0.699570114,0.482723354
901,0.671412078,0.821819693,0.746615885
902,0.249480183,0.816279731,0.532879957
903,0.499682828,0.641074646,0.570378737
904,0.460854986,0.637475131,0.549165058
905,0.243736169,0.816551655,0.530143912
906,0.421777363,0.592611148,0.507194256
907,0.394606393,0.602599658,0.498603025
908,0.577367357,0.74407071,0.660719034
909,0.463267806,0.903628772,0.683448289
910,0.517361987,0.445262335,0.481312161
911,0.224859335,0.803086744,0.51397304
912,0.423812757,0.820902547,0.622357652
913,0.489395559,0.681066817,0.585231188
914,0.465922097,0.750236546,0.608079322
915,0.333482496,0.699932202,0.516707349
916,0.548648162,0.568550518,0.55859934
917,0.655737655,0.837897645,0.74681765
918,0.584153649,0.936471043,0.760312346
919,0.541588643,0.701478881,0.621533762
920,0.488665775,0.83913838,0.663902077
921,0.160433285,0.893974552,0.527203918
922,0.545967322,0.775149251,0.660558286
923,0.649449708,0.801315077,0.725382392
924,0.660403458,0.798816042,0.72960975
925,0.361463243,0.837179413,0.599321328
926,0.354139273,0.864500716,0.609319995
927,0.468407708,0.822232056,0.645319882
928,0.401086279,0.657312972,0.529199625
929,0.705071087,0.896065618,0.800568352
930,0.796824531,0.825765141,0.811294836
931,0.583152987,0.778105074,0.680629031
932,0.355783469,0.789335776,0.572559623
933,0.338552631,0.698263363,0.518407997
934,0.43764283,0.957151954,0.697397392
935,0.29194888,0.878390668,0.585169774
936,0.502977121,0.775757645,0.639367383
937,0.39983182,0.676636436,0.538234128
938,0.332216081,0.829136723,0.580676402
939,0.206713573,0.325526559,0.266120066
940,0.653736598,0.682190935,0.667963766
941,0.52053414,0.765157646,0.642845893
942,0.15384658,0.728589404,0.441217992
943,0.385259988,0.841753856,0.613506922
944,0.339352522,0.896515635,0.617934079
945,0.309756885,0.716320801,0.513038843
946,0.63850296,0.854973238,0.746738099
947,0.360192413,0.588553751,0.474373082
948,0.507791853,0.835899516,0.671845684
949,0.722604296,0.873499761,0.798052028
950,0.178580609,0.567733044,0.373156827
951,0.522384309,0.892077785,0.707231047
952,0.401096942,0.766771429,0.583934185
953,0.172254515,0.69253549,0.432395003
954,0.40038113,0.676919908,0.538650519
955,0.322347553,0.887815099,0.605081326
956,0.362239411,0.836213528,0.599226469
957,0.385620477,0.63729091,0.511455694
958,0.422479205,0.814080358,0.618279781
959,0.451969716,0.460642302,0.456306009
960,0.286503333,0.852566063,0.569534698
961,0.403561791,0.519035595,0.461298693
962,0.216667959,0.801892805,0.509280382
963,0.19706035,0.875996234,0.536528292
964,0.255159303,0.976936524,0.616047914
965,0.55745109,0.700701937,0.629076514
966,0.28999563,0.767344767,0.528670199
967,0.445695405,0.551700719,0.498698062
968,0.453585293,0.919603024,0.686594159
969,0.440978897,0.7339445,0.587461699
970,0.293228791,0.920409856,0.606819323
971,0.357484945,0.677272451,0.517378698
972,0.370066156,0.688675177,0.529370666
973,0.23382335,0.884283595,0.559053473
974,0.521079907,0.77430612,0.647693013
975,0.695020191,0.636112426,0.665566308
976,0.247898633,0.896442883,0.572170758
977,0.377447998,0.837818738,0.607633368
978,0.51685136,0.638071703,0.577461531
979,0.474843805,0.810889441,0.642866623
980,0.500951767,0.67679937,0.588875569
981,0.565375457,0.859881553,0.712628505
982,0.457310663,0.89735551,0.677333087
983,0.681957921,0.901438602,0.791698262
984,0.399968264,0.592259821,0.496114043
985,0.774434148,0.70164038,0.738037264
986,0.642691964,0.592804794,0.617748379
987,0.461607892,0.757415678,0.609511785
988,0.560196996,0.65673885,0.608467923
989,0.159737561,0.79982348,0.47978052
990,0.278718149,0.711163225,0.494940687
991,0.302477291,0.803729465,0.553103378
992,0.315625891,0.814297071,0.564961481
993,0.37837683,0.495972214,0.437174522
994,0.286451996,0.796972032,0.541712014
995,0.491373074,0.754179326,0.6227762
996,0.33825597,0.831809521,0.585032746
997,0.316180663,0.343428156,0.32980441
998,0.389426484,0.644681206,0.517053845
999,0.389162255,0.706335516,0.547748886
1000,0.476726349,0.764193376,0.620459863
1001,0.437797484,0.682736993,0.560267239
1002,0.353110045,0.736417468,0.544763756
1003,0.133174871,0.719235816,0.426205343
1004,0.36288979,0.811960547,0.587425169
1005,0.762843004,0.569079892,0.665961448
1006,0.256713108,0.260603514,0.258658311
1007,0.50982244,0.800339958,0.655081199
1008,0.556890353,0.810510091,0.683700222
1009,0.445986021,0.634297882,0.540141951
1010,0.335907817,0.859253561,0.597580689
1011,0.450197861,0.782341717,0.616269789
1012,0.586524616,0.797938613,0.692231615
1013,0.469611013,0.891603929,0.680607471
1014,0.49861825,0.696857625,0.597737938
1015,0.61633506,0.709065158,0.662700109
1016,0.442290094,0.679294266,0.56079218
1017,0.412906303,0.746006536,0.57945642
1018,0.612689133,0.747904137,0.680296635
1019,0.507287444,0.786522513,0.646904978
1020,0.46320463,0.649867046,0.556535838
1021,0.617499655,0.563916456,0.590708056
1022,0.678544522,0.797030895,0.737787709
1023,0.70044617,0.787977295,0.744211732
1024,0.32521354,0.646282223,0.485747882
1025,0.456519612,0.643910669,0.55021514
1026,0.23179993,0.653715169,0.442757549
1027,0.331559464,0.689171111,0.510365287
1028,0.26211021,0.688643044,0.475376627
1029,0.303150836,0.83405979,0.568605313
1030,0.411244867,0.429195934,0.420220401
1031,0.451225869,0.847742536,0.649484202
1032,0.272282722,0.915602477,0.5939426
1033,0.257198396,0.886186377,0.571692386
1034,0,0.788123205,0.394061603
1035,0.523391207,0.633252607,0.578321907
1036,0.255525613,0.838351388,0.5469385
1037,0.316040802,0.854635853,0.585338328
1038,0.563425024,0.85607794,0.709751482
1039,0.346430529,0.762865099,0.554647814
1040,0.477808099,0.715785755,0.596796927
1041,0.461024988,0.691429917,0.576227452
1042,0.615366786,0.715000603,0.665183695
1043,0.535911293,0.420238455,0.478074874
1044,0.324571372,0.689750398,0.507160885
1045,0.482760019,0.708792976,0.595776497
1046,0.428944632,0.594490215,0.511717423
1047,0.303019731,0.919623943,0.611321837
1048,0.455453534,0.798276459,0.626864996
1049,0.354687264,0.717896391,0.536291827
1050,0.441324014,0.840999879,0.641161946
1051,0.245220016,0.645747201,0.445483608
1052,0.135344496,0.736908261,0.436126378
1053,0.751659774,0.758670033,0.755164903
1054,0.290507959,0.696001886,0.493254923
1055,0.351788215,0.551547838,0.451668027
1056,0.70792797,0.779235502,0.743581736
1057,0.160513872,0.816014092,0.488263982
1058,0.781520564,0.47668608,0.629103322
1059,0.548746044,0.853182919,0.700964481
1060,0.578731157,0.783985993,0.681358575
1061,0.363532396,0.640645017,0.502088707
1062,0.452775061,0.800283885,0.626529473
1063,0.384259621,0.743803211,0.564031416
1064,0.56653365,0.84751331,0.70702348
1065,0.527623758,0.854264213,0.690943985
1066,0.545160553,0.681751039,0.613455796
1067,0.744279444,0.890165694,0.817222569
1068,0.618666225,0.844303317,0.731484771
1069,0.699229892,0.821470646,0.760350269
1070,0.910739071,0.642966285,0.776852678
1071,0.60969053,0.792077897,0.700884213
1072,0.670415689,0.622804319,0.646610004
1073,0.426611844,0.711385056,0.56899845
1074,0.488988292,0.764150386,0.626569339
1075,0.509886146,0.69181478,0.600850463
1076,0.381203702,0.877898856,0.629551279
1077,0.101791759,0.608984829,0.355388294
1078,0.55167436,0.80362389,0.677649125
1079,0.441016107,0.682702718,0.561859413
1080,0.664227917,0.932563039,0.798395478
1081,0.681326885,0.867276896,0.774301891
1082,0.426772463,0.652674775,0.539723619
1083,0.364994344,0.809808959,0.587401651
1084,0.464253907,0.901416174,0.682835041
1085,0.460380222,0.460579715,0.460479968
1086,0.691472741,0.812466145,0.751969443
1087,0.469325282,0.940113413,0.704719348
1088,0.402511659,0.609122706,0.505817183
1089,0.433530196,0.703306452,0.568418324
1090,0.47987645,0.86362468,0.671750565
1091,0.29209431,0.867906817,0.580000564
1092,0.806726205,0.775796713,0.791261459
1093,0.414407837,0.656129276,0.535268557
1094,0.353985874,0.469067882,0.411526878
1095,0.593510155,0.857235914,0.725373035
1096,0.510909998,0.950261348,0.730585673
1097,0.572166192,0.840275687,0.70622094
1098,0.359107503,0.728188762,0.543648133
1099,0.660109051,0.665223841,0.662666446
1100,0.285224247,0.560858125,0.423041186
1101,0.672340585,0.696148958,0.684244771
1102,0.290508197,0.726229825,0.508369011
1103,0.648743694,0.753361863,0.701052779
1104,0.16838512,0.773036366,0.470710743
1105,0.380498348,0.761159291,0.57082882
1106,0.325126195,0.891662501,0.608394348
